19.892,63.975,3,3
20.948,65.431,3,3
21.123,65.753,3,3
21.713,66.689,3,3
21.883,67.032,3,3
22.104,67.456,3,3
22.787,68.609,3,3
23.489,69.839,3,3
23.692,70.275,3,3
24.539,71.957,3,3
24.688,72.363,3,3
24.829,72.776,3,3
25.203,73.847,3,3
25.612,75.56,3,3
25.762,76.653,3,3
25.803,77.415,3,3
25.698,79.078,3,3
25.614,79.559,3,3
25.398,80.565,3,3
25.103,81.537,3,3
24.737,82.477,3,3
24.282,83.415,3,3
23.615,84.512,3,3
23.003,85.356,3,3
22.7,85.726,3,3
22.397,86.075,3,3
21.225,87.263,3,3
20.857,87.599,3,3
19.285,88.781,3,3
18.871,89.063,3,3
17.917,89.623,3,3
16.934,90.104,3,3
16.509,90.297,3,3
15.489,90.678,3,3
14.435,90.995,3,3
13.29,91.245,3,3
11.976,91.403,3,3
10.89,91.455,3,3
10.47,91.478,3,3
9.3872,91.435,3,3
8.2837,91.322,3,3
7.8519,91.285,3,3
6.4729,90.981,3,3
6.0284,90.897,3,3
5.0144,90.615,3,3
3.4566,90.136,3,3
3.0085,90.03,3,3
2.5763,89.936,3,3
1.535,89.724,3,3
1.0971,89.665,3,3
-1.6322,89.614,3,3
-2.1482,89.639,3,3
-3.199,89.732,3,3
-4.2625,89.892,3,3
-4.7435,89.985,3,3
-5.8383,90.259,3,3
-7.03,90.647,3,3
-8.2945,91.133,3,3
-8.7145,91.3,3,3
-9.1522,91.472,3,3
-10.882,92.049,3,3
-11.34,92.2,3,3
-12.485,92.523,3,3
-13.646,92.805,3,3
-14.079,92.912,3,3
-15.292,93.145,3,3
-16.846,93.376,3,3
-17.29,93.45,3,3
-18.514,93.6,3,3
-18.972,93.665,3,3
-20.236,93.792,3,3
-20.704,93.849,3,3
-22.045,93.956,3,3
-22.603,94.01,3,3
-23.4,94.072,3,3
-24.732,94.144,3,3
-25.976,94.196,3,3
-26.447,94.228,3,3
-27.665,94.256,3,3
-28.822,94.258,3,3
-29.27,94.267,3,3
-30.976,94.094,3,3
-32.268,93.867,3,3
-32.874,93.753,3,3
-34.431,93.184,3,3
-34.869,93.037,3,3
-36.386,92.096,3,3
-36.786,91.867,3,3
-37.661,91.153,3,3
-38.496,90.311,3,3
-38.82,90.008,3,3
-39.672,88.779,3,3
-40.162,87.959,3,3
-40.441,87.483,3,3
-40.941,85.938,3,3
-41.104,85.482,3,3
-41.24,85.053,3,3
-41.361,83.572,3,3
-41.377,82.654,3,3
-41.398,82.27,3,3
-41.312,81.331,3,3
-40.902,79.665,3,3
-40.621,78.743,3,3
-40.536,78.41,3,3
-40.178,77.524,3,3
-39.769,76.647,3,3
-39.311,75.768,3,3
-39.174,75.471,3,3
-38.589,74.479,3,3
-37.96,73.481,3,3
-37.39,72.612,3,3
-37.205,72.301,3,3
-36.604,71.417,3,3
-36.41,71.103,3,3
-35.791,70.216,3,3
-35.618,69.938,3,3
-34.731,68.728,3,3
-34.035,67.778,3,3
-33.36,66.853,3,3
-33.153,66.539,3,3
-32.488,65.581,3,3
-32.301,65.273,3,3
-31.666,64.262,3,3
-31.481,63.919,3,3
-30.883,62.835,3,3
-30.715,62.476,3,3
-30.106,61.24,3,3
-29.839,60.633,3,3
-29.698,60.268,3,3
-29.245,59.161,3,3
-29.126,58.789,3,3
-28.758,57.654,3,3
-28.329,55.811,3,3
-28.27,55.367,3,3
-28.069,53.237,3,3
-28.082,52.878,3,3
-28.1,51.827,3,3
-28.201,50.727,3,3
-28.28,50.346,3,3
-28.478,49.349,3,3
-28.755,48.349,3,3
-28.91,47.963,3,3
-29.835,46.123,3,3
-30.087,45.754,3,3
-30.711,44.879,3,3
-30.996,44.558,3,3
-31.245,44.302,3,3
-32.364,43.08,3,3
-33.187,42.291,3,3
-34.162,41.433,3,3
-34.57,41.123,3,3
-35.382,40.456,3,3
-36.231,39.769,3,3
-36.677,39.44,3,3
-37.579,38.71,3,3
-37.939,38.458,3,3
-38.238,38.26,3,3
-38.556,38.045,3,3
-39.793,37.032,3,3
-40.834,36.192,3,3
-41.844,35.378,3,3
-42.172,35.158,3,3
-42.517,34.922,3,3
-44.22,33.489,3,3
-45.293,32.605,3,3
-45.632,32.37,3,3
-45.968,32.138,3,3
-47.015,31.273,3,3
-47.437,30.964,3,3
-48.689,29.913,3,3
-49.063,29.644,3,3
-50.019,28.831,3,3
-51.47,27.458,3,3
-51.884,27.104,3,3
-52.68,26.266,3,3
-53.434,25.339,3,3
-54.118,24.286,3,3
-54.617,23.312,3,3
-54.808,22.978,3,3
-55.117,22.017,3,3
-55.3,21.09,3,3
-55.198,19.366,3,3
-55.194,19.005,3,3
-55.158,18.602,3,3
-54.924,17.754,3,3
-54.292,16.526,3,3
-53.802,15.79,3,3
-53.09,15.013,3,3
-52.374,14.413,3,3
-51.655,13.941,3,3
-50.903,13.549,3,3
-50.103,13.213,3,3
-49.194,12.904,3,3
-48.139,12.607,3,3
-47.289,12.402,3,3
-46.977,12.338,3,3
-46.071,12.157,3,3
-45.189,12.001,3,3
-44.776,11.939,3,3
-43.053,11.673,3,3
-42.05,11.53,3,3
-41.723,11.493,3,3
-41.381,11.455,3,3
-41.025,11.414,3,3
-39.968,11.263,3,3
-38.891,11.106,3,3
-38.569,11.068,3,3
-36.737,10.755,3,3
-36.369,10.702,3,3
-35.203,10.495,3,3
-34.815,10.434,3,3
-34.258,10.339,3,3
-32.904,10.065,3,3
-32.535,9.9969,3,3
-31.398,9.7273,3,3
-31.049,9.648,3,3
-29.884,9.3252,3,3
-29.521,9.2273,3,3
-28.088,8.7817,3,3
-25.975,8.0552,3,3
-25.77,7.989,3,3
-25.546,7.9151,3,3
-25.148,7.7772,3,3
-23.66,7.2038,3,3
-23.298,7.0636,3,3
-22.086,6.5456,3,3
-21.757,6.4029,3,3
-21.425,6.2556,3,3
-19.908,5.5443,3,3
-18.61,4.917,3,3
-18.289,4.7602,3,3
-17.058,4.1592,3,3
-16.713,3.9901,3,3
-14.56,2.9874,3,3
-14.223,2.8333,3,3
-13.9,2.6892,3,3
-12.601,2.1597,3,3
-12.247,2.0224,3,3
-10.895,1.5431,3,3
-10.535,1.4243,3,3
-10.157,1.3052,3,3
-8.3491,0.82681,3,3
-7.9155,0.72638,3,3
-7.5465,0.64725,3,3
-6.208,0.38114,3,3
-5.797,0.31385,3,3
-3.5889,0.049274,3,3
-3.1926,0.021808,3,3
-1.9354,-0.044696,3,3
-1.5441,-0.045464,3,3
0.048902,-0.022732,3,3
