19.892,63.975,4,4
20.948,65.431,4,4
21.123,65.753,4,4
21.713,66.689,4,4
21.883,67.032,4,4
22.104,67.456,4,4
22.787,68.609,4,4
23.489,69.839,4,4
23.692,70.275,4,4
24.539,71.957,4,4
24.688,72.363,4,4
24.829,72.776,4,4
25.203,73.847,4,4
25.612,75.56,4,4
25.762,76.653,4,4
25.803,77.415,4,4
25.698,79.078,4,4
25.614,79.559,4,4
25.398,80.565,4,4
25.103,81.537,4,4
24.737,82.477,4,4
24.282,83.415,4,4
23.615,84.512,4,4
23.003,85.356,4,4
22.7,85.726,4,4
22.397,86.075,4,4
21.225,87.263,4,4
20.857,87.599,4,4
19.285,88.781,4,4
18.871,89.063,4,4
17.917,89.623,4,4
16.934,90.104,4,4
16.509,90.297,4,4
15.489,90.678,4,4
14.435,90.995,4,4
13.29,91.245,4,4
11.976,91.403,4,4
10.89,91.455,4,4
10.47,91.478,4,4
9.3872,91.435,4,4
8.2837,91.322,4,4
7.8519,91.285,4,4
6.4729,90.981,4,4
6.0284,90.897,4,4
5.0144,90.615,4,4
3.4566,90.136,4,4
3.0085,90.03,4,4
2.5763,89.936,4,4
1.535,89.724,4,4
1.0971,89.665,4,4
-1.6322,89.614,4,4
-2.1482,89.639,4,4
-3.199,89.732,4,4
-4.2625,89.892,4,4
-4.7435,89.985,4,4
-5.8383,90.259,4,4
-7.03,90.647,4,4
-8.2945,91.133,4,4
-8.7145,91.3,4,4
-9.1522,91.472,4,4
-10.882,92.049,4,4
-11.34,92.2,4,4
-12.485,92.523,4,4
-13.646,92.805,4,4
-14.079,92.912,4,4
-15.292,93.145,4,4
-16.846,93.376,4,4
-17.29,93.45,4,4
-18.514,93.6,4,4
-18.972,93.665,4,4
-20.236,93.792,4,4
-20.704,93.849,4,4
-22.045,93.956,4,4
-22.603,94.01,4,4
-23.4,94.072,4,4
-24.732,94.144,4,4
-25.976,94.196,4,4
-26.447,94.228,4,4
-27.665,94.256,4,4
-28.822,94.258,4,4
-29.27,94.267,4,4
-30.976,94.094,4,4
-32.268,93.867,4,4
-32.874,93.753,4,4
-34.431,93.184,4,4
-34.869,93.037,4,4
-36.386,92.096,4,4
-36.786,91.867,4,4
-37.661,91.153,4,4
-38.496,90.311,4,4
-38.82,90.008,4,4
-39.672,88.779,4,4
-40.162,87.959,4,4
-40.441,87.483,4,4
-40.941,85.938,4,4
-41.104,85.482,4,4
-41.24,85.053,4,4
-41.361,83.572,4,4
-41.377,82.654,4,4
-41.398,82.27,4,4
-41.312,81.331,4,4
